Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Volatility,RSI,OBV,ATR
2024-12-09 14:55:00,246.33999633789065,246.47999572753903,246.3300018310547,246.42660522460935,222308,0.0,0.0,0.2209519113513549,51.28004888928002,12856938.0,0.2958745701218
2024-12-09 15:00:00,246.4250030517578,246.4600067138672,246.2743988037109,246.33999633789065,182912,0.0,0.0,0.19830070835691932,49.04710115368983,12674026.0,0.2879983801225213
2024-12-09 15:05:00,246.3500061035156,246.5,246.2100067138672,246.44500732421875,195128,0.0,0.0,0.1671185744672073,51.78829401287532,12869154.0,0.28814087340899996
2024-12-09 15:10:00,246.43499755859372,246.4600067138672,246.30999755859372,246.42999267578125,224738,0.0,0.0,0.16574137163541616,51.3628087008718,12644416.0,0.27827432211172365
2024-12-09 15:15:00,246.44000244140625,246.5299072265625,246.3000030517578,246.43499755859372,247265,0.0,0.0,0.12050786065438332,51.505831710150716,12891681.0,0.2748193115891809
2024-12-09 15:20:00,246.44000244140625,246.52999877929688,246.3699951171875,246.41000366210935,267969,0.0,0.0,0.12353772879683453,50.70396154749442,12623712.0,0.2666181937678466
2024-12-09 15:25:00,246.3999938964844,246.77999877929688,246.3999938964844,246.75999450683597,320119,0.0,0.0,0.172410188973775,60.07696189467521,12943831.0,0.2747172429865561
2024-12-09 15:30:00,246.77999877929688,246.92999267578125,246.7700042724609,246.83999633789065,312793,0.0,0.0,0.2166437433728877,61.862019486288965,13256624.0,0.26723730912540505
2024-12-09 15:35:00,246.8300018310547,247.08999633789065,246.82000732421875,246.93479919433597,422165,0.0,0.0,0.2460395963475169,63.92071783693404,13678789.0,0.26743385945018083
2024-12-09 15:40:00,246.94000244140625,246.9900054931641,246.55999755859372,246.57550048828125,415042,0.0,0.0,0.23239608941036494,52.38029160046565,13263747.0,0.2790462933887563
2024-12-09 15:45:00,246.57000732421875,246.8000030517578,246.3350067138672,246.7698974609375,487128,0.0,0.0,0.24109114681399121,56.9128792142946,13750875.0,0.2923284394261113
2024-12-09 15:50:00,246.77999877929688,246.83999633789065,246.27999877929688,246.38999938964844,847714,0.0,0.0,0.22311417722406413,47.4148020700916,12903161.0,0.3114476622258165
2024-12-09 15:55:00,246.38999938964844,247.0,246.1100006103516,246.80999755859372,2760697,0.0,0.0,0.20988789949647985,56.13134789847878,15663858.0,0.35277278561718817
2024-12-10 09:30:00,246.9499969482422,247.6501007080078,245.80999755859372,246.6100006103516,2833748,0.0,0.0,0.20065471106593372,51.73374996533949,12830110.0,0.45901066875519125
2024-12-10 09:35:00,246.622802734375,247.1000061035156,246.3600006103516,246.50999450683597,780193,0.0,0.0,0.19682238741408395,49.6395150326333,12049917.0,0.4790817276432286
2024-12-10 09:40:00,246.5258026123047,247.0299072265625,246.1199951171875,246.9864959716797,656856,0.0,0.0,0.20910874729966195,58.30111792360453,12706773.0,0.509855326340766
2024-12-10 09:45:00,246.97999572753903,247.7870941162109,246.97999572753903,247.4750061035156,636444,0.0,0.0,0.29867976124616885,64.95568696089393,13343217.0,0.5310869736516756
2024-12-10 09:50:00,247.4750061035156,247.5399932861328,246.88999938964844,247.35020446777344,482139,0.0,0.0,0.33179400934457537,62.22367518374526,12861078.0,0.5395803252831564
2024-12-10 09:55:00,247.33999633789065,247.72999572753903,247.00999450683597,247.65499877929688,465183,0.0,0.0,0.39050417941653137,65.98629696983123,13326261.0,0.5524675320996727
2024-12-10 10:00:00,247.63999938964844,247.67999267578125,247.0399932861328,247.1649932861328,391739,0.0,0.0,0.37501243470978374,56.28095019381797,12934522.0,0.5587198076392343
2024-12-10 10:05:00,247.1649932861328,247.335693359375,247.02040100097656,247.2100067138672,307029,0.0,0.0,0.3798154313619753,56.90796831282257,13241551.0,0.5413321326925227
2024-12-10 10:10:00,247.20599365234372,247.2899932861328,246.6999969482422,247.08990478515625,416442,0.0,0.0,0.38018567823888466,54.655613878757926,12825109.0,0.5448081473497045
2024-12-10 10:15:00,247.0800018310547,247.30999755859372,247.0200042724609,247.21359252929688,345758,0.0,0.0,0.385656388898524,56.562353153995986,13170867.0,0.5266070858333634
2024-12-10 10:20:00,247.2050018310547,247.22000122070312,246.6000061035156,246.6999053955078,346835,0.0,0.0,0.37678995290721135,47.608517020327554,12824032.0,0.5332776595018068
2024-12-10 10:25:00,246.69500732421875,246.8699951171875,246.6300048828125,246.72999572753903,306931,0.0,0.0,0.37877226420723253,48.12652918126661,13130963.0,0.5123285577061926
2024-12-10 10:30:00,246.7350006103516,246.9199981689453,246.5200042724609,246.8000030517578,266265,0.0,0.0,0.34274061568385816,49.380530618186725,13397228.0,0.5043046533329081
2024-12-10 10:35:00,246.81500244140625,246.82000732421875,246.5200042724609,246.6300048828125,427013,0.0,0.0,0.3544715615250163,46.44442441719165,12970215.0,0.48971168179132585
2024-12-10 10:40:00,246.6199951171875,246.8000030517578,246.2700042724609,246.30499267578125,330476,0.0,0.0,0.3886062903417262,41.378789340385936,12639739.0,0.4925893316132455
2024-12-10 10:45:00,246.30499267578125,246.4600067138672,246.25999450683597,246.4250030517578,291696,0.0,0.0,0.397202610676096,43.8155896954384,12931435.0,0.4716909655710476
2024-12-10 10:50:00,246.4199981689453,246.43499755859372,245.9499969482422,246.0200042724609,354840,0.0,0.0,0.4729549087266403,38.06502048166508,12576595.0,0.4726416544839659
2024-12-10 10:55:00,246.0200042724609,246.08999633789065,245.8300018310547,245.8885040283203,431879,0.0,0.0,0.5158149085124468,36.39478075300421,12144716.0,0.4574525725087172
2024-12-10 11:00:00,245.88499450683597,246.25999450683597,245.8000030517578,246.1999969482422,368021,0.0,0.0,0.5128117498345434,42.79762724344521,12512737.0,0.4576339212636813
2024-12-10 11:05:00,246.1999969482422,246.2400054931641,245.57000732421875,245.6699066162109,302082,0.0,0.0,0.5077893656199909,36.13177063209256,12210655.0,0.4728027960984227
2024-12-10 11:10:00,245.6699981689453,245.92999267578125,245.5919952392578,245.75010681152344,191902,0.0,0.0,0.5218878531174428,37.71246407594373,12402557.0,0.46317384184286786
2024-12-10 11:15:00,245.75999450683597,245.8500061035156,245.6000061035156,245.7700958251953,315303,0.0,0.0,0.5073014301984203,38.12350879846991,12717860.0,0.4479471388537998
2024-12-10 11:20:00,245.77999877929688,245.875,245.63999938964844,245.63999938964844,247457,0.0,0.0,0.4971131770868977,36.438110724945595,12470403.0,0.4327366725319407
2024-12-10 11:25:00,245.6450042724609,245.72579956054688,245.3419952392578,245.6699981689453,318128,0.0,0.0,0.43885062333827846,37.12833064374485,12788531.0,0.42924150458596305
2024-12-10 11:30:00,245.6699981689453,246.1999969482422,245.6100006103516,246.1699981689453,330051,0.0,0.0,0.41035377349496815,47.38391331841091,13118582.0,0.4407239926793274
2024-12-10 11:35:00,246.16000366210935,246.4199981689453,246.10009765625,246.3800048828125,264085,0.0,0.0,0.37980375069671857,50.99930571258501,13382667.0,0.4320937441089176
2024-12-10 11:40:00,246.3800048828125,246.44000244140625,246.22000122070312,246.3800048828125,216456,0.0,0.0,0.33353321563421134,50.99930571258501,13382667.0,0.41694427815116053
2024-12-10 11:45:00,246.3699951171875,246.5399932861328,246.2899932861328,246.38499450683597,242928,0.0,0.0,0.3069273385656748,51.091907981099915,13625595.0,0.40501968685450257
2024-12-10 11:50:00,246.38999938964844,246.4900054931641,246.25999450683597,246.25999450683597,141844,0.0,0.0,0.30423809936416013,48.61333515558227,13483751.0,0.39251906538819015
2024-12-10 11:55:00,246.2700042724609,246.47000122070312,246.1999969482422,246.3999938964844,147968,0.0,0.0,0.30188993569045874,51.45390008395491,13631719.0,0.3837680087504366
2024-12-10 12:00:00,246.3999938964844,246.85989379882807,246.3999938964844,246.8500061035156,213816,0.0,0.0,0.370912802815253,59.2513161825536,13845535.0,0.38920600115000636
2024-12-10 12:05:00,246.8300018310547,246.91000366210935,246.7700958251953,246.7709045410156,259074,0.0,0.0,0.40540036247882305,57.50295178295475,13586461.0,0.37139898941870286
2024-12-10 12:10:00,246.7700042724609,246.8235015869141,246.6100006103516,246.6206970214844,127944,0.0,0.0,0.42346346086630826,54.230531263181994,13458517.0,0.3601205599288784
2024-12-10 12:15:00,246.63999938964844,246.86529541015625,246.58999633789065,246.8600006103516,190437,0.0,0.0,0.4295591639309494,58.301874534369034,13648954.0,0.35406188223859625
2024-12-10 12:20:00,246.8800048828125,247.1499938964844,246.80999755859372,247.1150054931641,354846,0.0,0.0,0.45444197058019437,62.16419895918109,14003800.0,0.35305720049945216
2024-12-10 12:25:00,247.1100006103516,247.17999267578125,246.9900054931641,247.07000732421875,179578,0.0,0.0,0.4537981994646076,61.0889089360086,13824222.0,0.34140934207920925
2024-12-10 12:30:00,247.05999755859372,247.32000732421875,247.0301055908203,247.31500244140625,177938,0.0,0.0,0.4388674062832832,64.67195318909552,14002160.0,0.33773022717341666
2024-12-10 12:35:00,247.30999755859372,247.31500244140625,247.02999877929688,247.07009887695312,156430,0.0,0.0,0.3669635180873086,58.83926984931556,13845730.0,0.3339640439545345
2024-12-10 12:40:00,247.0749969482422,247.1898956298828,246.97000122070312,247.1775054931641,134628,0.0,0.0,0.3559684398603107,60.5209363647836,13980358.0,0.325816212899144
2024-12-10 12:45:00,247.1999969482422,247.2400054931641,247.0727996826172,247.1082000732422,153159,0.0,0.0,0.3491492137190076,58.850133889550165,13827199.0,0.3144868984453553
2024-12-10 12:50:00,247.1000061035156,247.10499572753903,246.8820953369141,246.8820953369141,136470,0.0,0.0,0.32628680794725357,53.64670451965024,13690729.0,0.3081738868655215
2024-12-10 12:55:00,246.88499450683597,246.97999572753903,246.7801055908203,246.8500061035156,160424,0.0,0.0,0.2978608072755159,52.93140164767749,13530305.0,0.30043933328357353
2024-12-10 13:00:00,246.85130310058597,247.0,246.72999572753903,246.94000244140625,140498,0.0,0.0,0.23804822504173193,54.753541436544594,13670803.0,0.2982654003676642
2024-12-10 13:05:00,246.93499755859372,247.02999877929688,246.7581024169922,246.76780700683597,140075,0.0,0.0,0.19052694044147653,50.70858890137791,13530728.0,0.29638189764887307
2024-12-10 13:10:00,246.7700042724609,246.92999267578125,246.72000122070312,246.7749938964844,181557,0.0,0.0,0.1947732847817111,50.87172001538239,13712285.0,0.290211151750941
2024-12-10 13:15:00,246.7700042724609,247.1999969482422,246.7700042724609,247.16000366210935,229408,0.0,0.0,0.19476759016093867,58.7480741026935,13941693.0,0.30019554632456885
2024-12-10 13:20:00,247.1499938964844,247.3000030517578,247.0771942138672,247.25999450683597,214316,0.0,0.0,0.17846262217178452,60.51843265317785,14156009.0,0.29466792429355626
2024-12-10 13:25:00,247.25999450683597,247.4783935546875,247.19000244140625,247.40660095214844,335456,0.0,0.0,0.198268069606172,63.02404517778226,14491465.0,0.29421958064981885
2024-12-10 13:30:00,247.40499877929688,247.5001983642578,247.3500061035156,247.4949951171875,227239,0.0,0.0,0.22934733714410832,64.48742449883882,14718704.0,0.2839319149421063
2024-12-10 13:35:00,247.4900054931641,247.60989379882807,247.46499633789065,247.5800018310547,155629,0.0,0.0,0.26365261976150295,65.88568622230277,14874333.0,0.2740008825131759
2024-12-10 13:40:00,247.5850067138672,247.7100067138672,247.57000732421875,247.58999633789065,206327,0.0,0.0,0.2878192064356793,66.05491570062489,15080660.0,0.26442934730853035
2024-12-10 13:45:00,247.6000061035156,247.7100067138672,247.58099365234372,247.7100067138672,148591,0.0,0.0,0.323245496957975,68.10115510311508,15229251.0,0.25475675546671994
2024-12-10 13:50:00,247.6999969482422,247.77999877929688,247.65170288085935,247.7100067138672,204732,0.0,0.0,0.3513846548628426,68.10115510311506,15229251.0,0.24572383710747456
2024-12-10 13:55:00,247.7100067138672,247.7100067138672,247.5500030517578,247.6116943359375,170242,0.0,0.0,0.3634043007444521,64.41217520760337,15059009.0,0.23960096746474221
2024-12-10 14:00:00,247.6199951171875,247.72000122070312,247.55999755859372,247.66000366210935,208814,0.0,0.0,0.35947269441759994,65.40388944664478,15267823.0,0.23391544565363714
2024-12-10 14:05:00,247.6499938964844,247.75,247.6000061035156,247.75,147018,0.0,0.0,0.348775253718919,67.23563602110256,15414841.0,0.2279210492843969
2024-12-10 14:10:00,247.7460021972656,247.8000030517578,247.67999267578125,247.79769897460935,240978,0.0,0.0,0.339448320529965,68.1967577545825,15655819.0,0.220213144048112
2024-12-10 14:15:00,247.7949981689453,247.7949981689453,247.4243011474609,247.47000122070312,284832,0.0,0.0,0.27739834645848943,56.03525796522357,15370987.0,0.2311549071267212
2024-12-10 14:20:00,247.47999572753903,247.53610229492188,247.3699951171875,247.4499969482422,169783,0.0,0.0,0.18542756583617998,55.38594073808722,15201204.0,0.2265086407415479
2024-12-10 14:25:00,247.4600067138672,247.5,247.3999938964844,247.42999267578125,162117,0.0,0.0,0.1534154111343036,54.70329758271564,15039087.0,0.21747274522539814
2024-12-10 14:30:00,247.42999267578125,247.5200042724609,247.4149932861328,247.4900054931641,198000,0.0,0.0,0.12843062320740936,56.43793457754342,15237087.0,0.20943976244701093
2024-12-10 14:35:00,247.4949951171875,247.5500030517578,247.41000366210935,247.4900054931641,242320,0.0,0.0,0.12139986432315335,56.43793457754343,15237087.0,0.2044797358185385
2024-12-10 14:40:00,247.47999572753903,247.6490020751953,247.4600067138672,247.59500122070312,243889,0.0,0.0,0.11840069551183478,59.57879241613533,15480976.0,0.20337370906922225
2024-12-10 14:45:00,247.59500122070312,247.7899932861328,247.58009338378903,247.6999969482422,228083,0.0,0.0,0.12150932939826337,62.491234333123806,15709059.0,0.20383986573169094
2024-12-10 14:50:00,247.7050018310547,247.88999938964844,247.63499450683597,247.8650054931641,363576,0.0,0.0,0.13992496250786543,66.56811788245085,16072635.0,0.20749450980889247
2024-12-10 14:55:00,247.8650054931641,248.08999633789065,247.85009765625,248.02999877929688,589695,0.0,0.0,0.1764940286528854,70.07104866007613,16662330.0,0.20980909351116284
2024-12-10 15:00:00,248.02999877929688,248.2100067138672,247.9949951171875,248.09500122070312,513780,0.0,0.0,0.21332035377411468,71.34490558301835,17176110.0,0.21018070088034344
2024-12-10 15:05:00,248.1000061035156,248.1199951171875,247.5200042724609,247.8159942626953,548715,0.0,0.0,0.21571315262367538,59.615897468972754,16627395.0,0.23802428258366448
2024-12-10 15:10:00,247.81629943847656,247.91000366210935,247.67999267578125,247.7899932861328,342936,0.0,0.0,0.21718576894793687,58.64825981740544,16284459.0,0.23745190427969504
2024-12-10 15:15:00,247.79400634765625,247.8199005126953,247.50999450683597,247.643798828125,371921,0.0,0.0,0.21707558344153763,53.39997209840909,15912538.0,0.24262719724967297
2024-12-10 15:20:00,247.6450042724609,247.69500732421875,247.5,247.67999267578125,232946,0.0,0.0,0.21485896104532806,54.485890232716514,16145484.0,0.23922577774746245
2024-12-10 15:25:00,247.67999267578125,247.8300018310547,247.6649932861328,247.72000122070312,262593,0.0,0.0,0.20611572797134184,55.71439315858716,16408077.0,0.23392454683134656
2024-12-10 15:30:00,247.7250061035156,248.0399932861328,247.6499938964844,248.0399932861328,445952,0.0,0.0,0.21139782590112077,64.06813481561892,16854029.0,0.24507274988971306
2024-12-10 15:35:00,248.03990173339844,248.07000732421875,247.63999938964844,247.8600006103516,320062,0.0,0.0,0.1930570308543227,57.49803795217696,16533967.0,0.2582824059383327
2024-12-10 15:40:00,247.8654937744141,247.94500732421875,247.72000122070312,247.8498992919922,277153,0.0,0.0,0.17573360582168407,57.14387162956799,16256814.0,0.2559055271938527
2024-12-10 15:45:00,247.8500061035156,247.90989685058597,247.60499572753903,247.6199951171875,572185,0.0,0.0,0.1610155889813176,49.648189891211665,15684629.0,0.259405212611931
2024-12-10 15:50:00,247.6100006103516,247.75,247.3699951171875,247.5,666487,0.0,0.0,0.17226760707069666,46.23899913766852,15018142.0,0.2680194747691173
2024-12-10 15:55:00,247.50999450683597,247.82000732421875,247.5050048828125,247.8000030517578,1325963,0.0,0.0,0.16982717927496543,54.627549232200955,16344105.0,0.2717328925869493
2024-12-11 09:30:00,247.94500732421875,248.75,247.6499938964844,248.63999938964844,2454380,0.0,0.0,0.28028363962651265,69.1447988076229,18798485.0,0.330895264796155
2024-12-11 09:35:00,248.66000366210935,249.07000732421875,248.58200073242188,248.8800048828125,795953,0.0,0.0,0.3898465237651796,71.91026422318161,19594438.0,0.34211750243906647
2024-12-11 09:40:00,248.8910980224609,249.47000122070312,248.83999633789065,249.2700042724609,725580,0.0,0.0,0.530590064294507,75.71864372736653,20320018.0,0.36268088675145754
2024-12-11 09:45:00,249.2915954589844,249.55999755859372,249.23410034179688,249.44000244140625,722240,0.0,0.0,0.6496006291302908,77.17153864847482,21042258.0,0.360053481754699
2024-12-11 09:50:00,249.43670654296875,249.8000030517578,249.1699981689453,249.7400054931641,678321,0.0,0.0,0.7703495407339696,79.50246722475516,21720579.0,0.37933572468740306
2024-12-11 09:55:00,249.72439575195312,249.7599029541016,249.1000061035156,249.30499267578125,521983,0.0,0.0,0.7951546868000838,68.5693626476816,21198596.0,0.3993758051087349
2024-12-11 10:00:00,249.30499267578125,249.83999633789065,249.1300048828125,249.7196044921875,464423,0.0,0.0,0.8421426446562363,72.45709960154716,21663019.0,0.4215626372494116
2024-12-11 10:05:00,249.71499633789065,249.94000244140625,249.7001953125,249.80999755859372,468726,0.0,0.0,0.8726856041413548,73.2344172282458,22131745.0,0.4085801009391836
2024-12-11 10:10:00,249.80999755859372,249.9900054931641,249.52999877929688,249.67999267578125,433862,0.0,0.0,0.8905255206610901,70.16728333625011,21697883.0,0.41225343043404367
2024-12-11 10:15:00,249.68170166015625,249.92999267578125,249.5500030517578,249.63999938964844,425891,0.0,0.0,0.87384610518483,69.20704308066053,21271992.0,0.40994887283328574
2024-12-11 10:20:00,249.6248016357422,249.6699981689453,249.4199981689453,249.6649932861328,352609,0.0,0.0,0.8365544944341139,69.48806907861103,21624601.0,0.39852395334519236
2024-12-11 10:25:00,249.66000366210935,249.7975006103516,249.3500061035156,249.42999267578125,323400,0.0,0.0,0.7317364766533614,63.609931593647765,21301201.0,0.4020218500231072
2024-12-11 10:30:00,249.42999267578125,249.65989685058597,249.3950042724609,249.6499938964844,290094,0.0,0.0,0.5567170472266408,66.46955957251757,21591295.0,0.3922269020303882
2024-12-11 10:35:00,249.6499938964844,249.9499969482422,249.6000061035156,249.9499969482422,300388,0.0,0.0,0.3645059013870176,69.93868430680556,21891683.0,0.3892100407944023
2024-12-11 10:40:00,249.95399475097656,250.1999969482422,249.41000366210935,249.65499877929688,1775343,0.0,0.0,0.2723453987858584,63.032709861203024,20116340.0,0.4178374154614365
2024-12-11 10:45:00,249.65499877929688,249.94000244140625,249.6499938964844,249.8300018310547,303584,0.0,0.0,0.1982647046133585,65.22636610002478,20419924.0,0.408706781851465
2024-12-11 10:50:00,249.84500122070312,250.1000061035156,249.63499450683597,249.75999450683597,319973,0.0,0.0,0.17178867681153848,63.60046623605506,20099951.0,0.4127285543391914
2024-12-11 10:55:00,249.7700042724609,250.1999969482422,249.7301025390625,250.1405029296875,307660,0.0,0.0,0.20146052861789263,68.23517600908234,20407611.0,0.41681182968494146
2024-12-11 11:00:00,250.1499938964844,250.17999267578125,249.92999267578125,250.09500122070312,267618,0.0,0.0,0.22603065440141537,67.13434763988694,20139993.0,0.40489669899315905
2024-12-11 11:05:00,250.08999633789065,250.61990356445312,250.04379272460935,250.4600067138672,671554,0.0,0.0,0.2635550306253478,71.15452624909007,20811547.0,0.41712628048248984
2024-12-11 11:10:00,250.452392578125,250.8000030517578,249.92999267578125,250.2498016357422,708613,0.0,0.0,0.2851696849842161,66.13714587329005,20102934.0,0.4494751444463542
2024-12-11 11:15:00,250.2449951171875,250.27999877929688,250.04010009765625,250.0800018310547,351969,0.0,0.0,0.29073246018900734,62.31468071262778,19750965.0,0.43450539710308694
2024-12-11 11:20:00,250.13499450683597,250.4900054931641,249.9900054931641,250.4850006103516,385905,0.0,0.0,0.3261143208145579,67.18611598671998,20136870.0,0.4391835830242953
2024-12-11 11:25:00,250.4850006103516,250.6499938964844,250.3699951171875,250.44000244140625,901406,0.0,0.0,0.34022751543719026,66.1627659693224,19235464.0,0.4278132399009096
2024-12-11 11:30:00,250.4199981689453,250.4199981689453,250.1199951171875,250.19000244140625,229433,0.0,0.0,0.3301775277299736,60.63676986617669,19006031.0,0.42011281735218353
2024-12-11 11:35:00,250.19000244140625,250.1999053955078,249.772705078125,249.8000030517578,332905,0.0,0.0,0.29096428563229343,53.17543434892053,18673126.0,0.4206190673543714
2024-12-11 11:40:00,249.8000030517578,249.8699951171875,249.57000732421875,249.625,339674,0.0,0.0,0.29371138342597525,50.19093054332027,18333452.0,0.4120025477553981
2024-12-11 11:45:00,249.6150054931641,249.89610290527344,249.57000732421875,249.79910278320312,227699,0.0,0.0,0.3005233265902634,53.01616398399775,18561151.0,0.40586633584820425
2024-12-11 11:50:00,249.79969787597656,249.7998962402344,249.4600067138672,249.5200042724609,195492,0.0,0.0,0.3157294997124761,48.28771157191573,18365659.0,0.40115370659956207
2024-12-11 11:55:00,249.5200042724609,249.5399932861328,249.33999633789065,249.50999450683597,199621,0.0,0.0,0.3421073224134212,48.12194195280699,18166038.0,0.38678536671688996
2024-12-11 12:00:00,249.5200042724609,249.77999877929688,249.38999938964844,249.69000244140625,322451,0.0,0.0,0.34654075173608007,51.3560154182069,18488489.0,0.3870149397834291
2024-12-11 12:05:00,249.6999969482422,249.7622985839844,249.47000122070312,249.6100006103516,239220,0.0,0.0,0.3594687209606104,49.86808765867657,18249269.0,0.38024939860470386
2024-12-11 12:10:00,249.6000061035156,249.6699981689453,249.5500030517578,249.58599853515625,167627,0.0,0.0,0.37119978753015603,49.40559989065509,18081642.0,0.3616598070749031
2024-12-11 12:15:00,249.5800018310547,249.83999633789065,249.5800018310547,249.63890075683597,202539,0.0,0.0,0.3452822107094736,50.49536574334896,18284181.0,0.35439799991497883
2024-12-11 12:20:00,249.63499450683597,249.72999572753903,249.57000732421875,249.7001037597656,131436,0.0,0.0,0.3300734524829762,51.78914180286857,18415617.0,0.3405116001582146
2024-12-11 12:25:00,249.7100067138672,249.75,249.5399932861328,249.681396484375,204586,0.0,0.0,0.3243508360677232,51.347414416567034,18211031.0,0.33118982256599816
2024-12-11 12:30:00,249.67999267578125,249.77999877929688,249.42999267578125,249.6000061035156,151658,0.0,0.0,0.26194828029878314,49.37424968326817,18059373.0,0.3325338426338287
2024-12-11 12:35:00,249.58999633789065,249.5988006591797,249.3699951171875,249.57879638671875,148373,0.0,0.0,0.170695566815853,48.84746484566915,17911000.0,0.3252107814691334
2024-12-11 12:40:00,249.5800018310547,249.59539794921875,249.41009521484372,249.47999572753903,148823,0.0,0.0,0.09751394976337967,46.36581604388681,17762177.0,0.31521734953384
2024-12-11 12:45:00,249.4850006103516,249.4850006103516,249.28399658203125,249.375,218250,0.0,0.0,0.10626398019749068,43.818115076330436,17543927.0,0.30705925516144705
2024-12-11 12:50:00,249.3699951171875,249.4084930419922,249.16000366210935,249.19400024414065,161221,0.0,0.0,0.1512480891515793,39.762003877395614,17382706.0,0.30287569264154657
2024-12-11 12:55:00,249.19000244140625,249.2250061035156,249.08999633789065,249.2250061035156,155724,0.0,0.0,0.16148568802237565,40.77340491392476,17538430.0,0.29088526928321756
2024-12-11 13:00:00,249.2250061035156,249.47999572753903,249.22000122070312,249.37989807128903,258952,0.0,0.0,0.16627626634160703,45.68002308053025,17797382.0,0.2886787862512669
2024-12-11 13:05:00,249.37989807128903,249.4125061035156,249.2584991455078,249.273193359375,127091,0.0,0.0,0.17870992977709907,43.03501594159287,17670291.0,0.2790593699481609
2024-12-11 13:10:00,249.25999450683597,249.2700042724609,249.1300048828125,249.19500732421875,188383,0.0,0.0,0.18717986991606778,41.15461958228876,17481908.0,0.2693543061348993
2024-12-11 13:15:00,249.2100067138672,249.25,248.97000122070312,249.1300048828125,200018,0.0,0.0,0.20204958539630555,39.60521453964482,17281890.0,0.270114625646469
2024-12-11 13:20:00,249.1199951171875,249.1699981689453,249.02999877929688,249.15499877929688,118998,0.0,0.0,0.20935792257509606,40.53229312046029,17400888.0,0.26082068021803806
2024-12-11 13:25:00,249.1501007080078,249.2201995849609,249.07989501953125,249.1000061035156,156918,0.0,0.0,0.21167184575085618,39.1097744221629,17243970.0,0.25221238630458237
2024-12-11 13:30:00,249.08999633789065,249.1649932861328,249.00999450683597,249.1100006103516,147484,0.0,0.0,0.19743191945717092,39.5251802571721,17391454.0,0.2452685572326012
2024-12-11 13:35:00,249.13429260253903,249.1499938964844,248.9499969482422,249.02349853515625,155563,0.0,0.0,0.18247617434120927,37.16211726192445,17235891.0,0.24203487087614506
2024-12-11 13:40:00,249.0249938964844,249.1000061035156,248.8800048828125,249.0,202190,0.0,0.0,0.16973454229537768,36.52330902815578,17033701.0,0.2404610387209273
2024-12-11 13:45:00,248.9900054931641,248.9900054931641,248.5500030517578,248.6000061035156,478240,0.0,0.0,0.2114505215100036,27.771977781582077,16555461.0,0.2554278894010174
2024-12-11 13:50:00,248.5800018310547,248.7899932861328,248.47000122070312,248.68739318847656,255900,0.0,0.0,0.22487673432928107,31.62649860917821,16811361.0,0.26003961626020816
2024-12-11 13:55:00,248.68760681152344,248.68760681152344,248.3500061035156,248.37109375,317891,0.0,0.0,0.28392598634580785,26.180490284241433,16493470.0,0.265579694242182
2024-12-11 14:00:00,248.3800048828125,248.40499877929688,248.0863037109375,248.1000061035156,334752,0.0,0.0,0.37254368046074215,22.59010235158861,16158718.0,0.2693736495362672
2024-12-11 14:05:00,248.0930938720703,248.2899932861328,248.08999633789065,248.25999450683597,202852,0.0,0.0,0.4062136970644602,28.796352840407984,16361570.0,0.2644181708724023
2024-12-11 14:10:00,248.2700042724609,248.57000732421875,248.2100067138672,248.48570251464844,215955,0.0,0.0,0.3924185097587063,36.527779577299626,16577525.0,0.27124548797805664
2024-12-11 14:15:00,248.4850006103516,248.57989501953125,248.30999755859372,248.33999633789065,204420,0.0,0.0,0.38890070550301004,33.96393834425296,16373105.0,0.2711492003323046
2024-12-11 14:20:00,248.33999633789065,248.48989868164065,248.33999633789065,248.38999938964844,182066,0.0,0.0,0.37806042888311825,35.63360686508092,16555171.0,0.26248871057642564
2024-12-11 14:25:00,248.3800048828125,248.38999938964844,248.2100067138672,248.27999877929688,162305,0.0,0.0,0.37130035217652607,33.61975769015589,16392866.0,0.2565961366624845
2024-12-11 14:30:00,248.2801055908203,248.41000366210935,248.2550048828125,248.2550048828125,143975,0.0,0.0,0.3519183400972699,33.16117191156404,16248891.0,0.2493391825649389
2024-12-11 14:35:00,248.25999450683597,248.4199981689453,248.25999450683597,248.3600006103516,219209,0.0,0.0,0.3206343424183951,37.045998920526046,16468100.0,0.24331447567692985
2024-12-11 14:40:00,248.35130310058597,248.44000244140625,248.02999877929688,248.0399932861328,267635,0.0,0.0,0.2953959312971521,31.110894886643248,16200465.0,0.25522084613639023
2024-12-11 14:45:00,248.0435028076172,248.0749969482422,247.71499633789065,247.7250061035156,328909,0.0,0.0,0.30264712605739647,26.594459145827376,15871556.0,0.26270511500890054
2024-12-11 14:50:00,247.7250061035156,247.7899932861328,247.5800018310547,247.60110473632807,327720,0.0,0.0,0.3023171642323736,25.053738934473714,15543836.0,0.2589398535852737
2024-12-11 14:55:00,247.6000061035156,247.82000732421875,247.5800018310547,247.80999755859372,341428,0.0,0.0,0.3056055300766393,32.18684482306858,15885264.0,0.2575873992694729
2024-12-11 15:00:00,247.81500244140625,247.9199066162109,247.7400054931641,247.7689971923828,262944,0.0,0.0,0.2895182652669798,31.552090395820475,15622320.0,0.25203837953928326
2024-12-11 15:05:00,247.76499938964844,247.76499938964844,247.4250030517578,247.49009704589844,376913,0.0,0.0,0.32597950434325523,27.569209367513164,15245407.0,0.258606648188263
